service_id,route_id,count
JUIN18SAM,JUIN18151S,27
JUIN18SAM,JUIN1817N,24
JUIN18SAM,JUIN1817S,21
JUIN18SAM,JUIN1820E,18
JUIN18SAM,JUIN1820O,18
JUIN18SAM,JUIN18222E,6
JUIN18SAM,JUIN18222O,6
JUIN18SAM,JUIN1822E,17
JUIN18SAM,JUIN1822O,16
JUIN18SAM,JUIN1824E,30
JUIN18SAM,JUIN1824O,30
JUIN18SAM,JUIN1826E,39
JUIN18SAM,JUIN1826O,40
JUIN18SAM,JUIN1827N,21
JUIN18SAM,JUIN1827S,20
JUIN18SAM,JUIN182E,3
JUIN18SAM,JUIN182O,2
JUIN18SAM,JUIN1831N,19
JUIN18SAM,JUIN1831S,21
JUIN18SAM,JUIN1833N,12
JUIN18SAM,JUIN1833S,11
JUIN18SAM,JUIN18360N,36
JUIN18SAM,JUIN1837N,13
JUIN18SAM,JUIN1837S,13
JUIN18SAM,JUIN1839N,26
JUIN18SAM,JUIN1839S,24
JUIN18SAM,JUIN1840E,27
JUIN18SAM,JUIN1840O,27
JUIN18SAM,JUIN1842E,40
JUIN18SAM,JUIN1842O,39
JUIN18SAM,JUIN1843N,20
JUIN18SAM,JUIN1843S,22
JUIN18SAM,JUIN1845N,18
JUIN18SAM,JUIN1845S,18
JUIN18SAM,JUIN1846N,30
JUIN18SAM,JUIN1846S,30
JUIN18SAM,JUIN1848E,22
JUIN18SAM,JUIN1848O,23
JUIN18SAM,JUIN1850E,25
JUIN18SAM,JUIN1850O,26
JUIN18SAM,JUIN1852E,21
JUIN18SAM,JUIN1852O,19
JUIN18SAM,JUIN1855N,18
JUIN18SAM,JUIN1855S,18
JUIN18SAM,JUIN1856E,27
JUIN18SAM,JUIN1856O,28
JUIN18SAM,JUIN1858E,19
JUIN18SAM,JUIN1858O,19
JUIN18SAM,JUIN1860E,19
JUIN18SAM,JUIN1860O,20
JUIN18SAM,JUIN1861N,20
JUIN18SAM,JUIN1861S,19
JUIN18SAM,JUIN1863N,21
JUIN18SAM,JUIN1863S,21
JUIN18SAM,JUIN1865N,21
JUIN18SAM,JUIN1865S,18
JUIN18SAM,JUIN1866E,27
JUIN18SAM,JUIN1866O,26
JUIN18SAM,JUIN1870E,26
JUIN18SAM,JUIN1870O,28
JUIN18SAM,JUIN1873N,22
JUIN18SAM,JUIN1873S,23
JUIN18SAM,JUIN1874E,17
JUIN18SAM,JUIN1874O,18
JUIN18SAM,JUIN1876E,31
JUIN18SAM,JUIN1876O,32
JUIN18SAM,JUIN18903N,18
JUIN18SAM,JUIN18903S,17
JUIN18SEM,JUIN1812E,21
JUIN18SEM,JUIN1812O,21
JUIN18SEM,JUIN18144E,34
JUIN18SEM,JUIN18144O,33
JUIN18SEM,JUIN18151N,40
JUIN18SEM,JUIN18151S,46
JUIN18SEM,JUIN1817N,27
JUIN18SEM,JUIN1817S,24
JUIN18SEM,JUIN1820E,21
JUIN18SEM,JUIN1820O,20
JUIN18SEM,JUIN18222E,13
JUIN18SEM,JUIN18222O,15
JUIN18SEM,JUIN1822E,18
JUIN18SEM,JUIN1822O,19
JUIN18SEM,JUIN1824E,32
JUIN18SEM,JUIN1824O,34
JUIN18SEM,JUIN18252E,8
JUIN18SEM,JUIN18252O,8
JUIN18SEM,JUIN1826E,43
JUIN18SEM,JUIN1826O,52
JUIN18SEM,JUIN1827N,28
JUIN18SEM,JUIN1827S,27
JUIN18SEM,JUIN182E,4
JUIN18SEM,JUIN182O,7
JUIN18SEM,JUIN1831N,24
JUIN18SEM,JUIN1831S,27
JUIN18SEM,JUIN1833N,27
JUIN18SEM,JUIN1833S,23
JUIN18SEM,JUIN18360N,36
JUIN18SEM,JUIN1836E,9
JUIN18SEM,JUIN1836O,9
JUIN18SEM,JUIN1837N,30
JUIN18SEM,JUIN1837S,25
JUIN18SEM,JUIN1839N,24
JUIN18SEM,JUIN1839S,29
JUIN18SEM,JUIN18402E,8
JUIN18SEM,JUIN18402O,5
JUIN18SEM,JUIN18404E,4
JUIN18SEM,JUIN1840E,39
JUIN18SEM,JUIN1840O,39
JUIN18SEM,JUIN1841N,5
JUIN18SEM,JUIN1841S,4
JUIN18SEM,JUIN1842E,48
JUIN18SEM,JUIN1842O,46
JUIN18SEM,JUIN1843N,24
JUIN18SEM,JUIN1843S,26
JUIN18SEM,JUIN1845N,26
JUIN18SEM,JUIN1845S,27
JUIN18SEM,JUIN1846N,27
JUIN18SEM,JUIN1846S,33
JUIN18SEM,JUIN1848E,31
JUIN18SEM,JUIN1848O,26
JUIN18SEM,JUIN1850E,31
JUIN18SEM,JUIN1850O,33
JUIN18SEM,JUIN1852E,21
JUIN18SEM,JUIN1852O,19
JUIN18SEM,JUIN1855N,22
JUIN18SEM,JUIN1855S,26
JUIN18SEM,JUIN1856E,34
JUIN18SEM,JUIN1856O,29
JUIN18SEM,JUIN1858E,28
JUIN18SEM,JUIN1858O,26
JUIN18SEM,JUIN1860E,23
JUIN18SEM,JUIN1860O,22
JUIN18SEM,JUIN1861N,26
JUIN18SEM,JUIN1861S,27
JUIN18SEM,JUIN1863N,30
JUIN18SEM,JUIN1863S,25
JUIN18SEM,JUIN1865N,28
JUIN18SEM,JUIN1865S,30
JUIN18SEM,JUIN1866E,26
JUIN18SEM,JUIN1866O,24
JUIN18SEM,JUIN1870E,35
JUIN18SEM,JUIN1870O,33
JUIN18SEM,JUIN1873N,40
JUIN18SEM,JUIN1873S,40
JUIN18SEM,JUIN1874E,20
JUIN18SEM,JUIN1874O,21
JUIN18SEM,JUIN1876E,35
JUIN18SEM,JUIN1876O,32
JUIN18SEM,JUIN18901N,9
JUIN18SEM,JUIN18901S,6
JUIN18SEM,JUIN18902N,20
JUIN18SEM,JUIN18902S,22
JUIN18SEM,JUIN18903N,22
JUIN18SEM,JUIN18903S,25
JUIN18SEM,JUIN18925N,8
JUIN18SEM,JUIN18925S,8
MARS18DIM,MARS1812E,16
MARS18DIM,MARS1812O,16
MARS18DIM,MARS18144E,27
MARS18DIM,MARS18144O,27
MARS18DIM,MARS18151N,28
MARS18DIM,MARS18151S,27
MARS18DIM,MARS1817N,23
MARS18DIM,MARS1817S,21
MARS18DIM,MARS1820E,17
MARS18DIM,MARS1820O,16
MARS18DIM,MARS18222E,4
MARS18DIM,MARS18222O,4
MARS18DIM,MARS1822E,15
MARS18DIM,MARS1822O,14
MARS18DIM,MARS1824E,28
MARS18DIM,MARS1824O,28
MARS18DIM,MARS1826E,35
MARS18DIM,MARS1826O,39
MARS18DIM,MARS1827N,18
MARS18DIM,MARS1827S,18
MARS18DIM,MARS1831N,18
MARS18DIM,MARS1831S,20
MARS18DIM,MARS1833N,12
MARS18DIM,MARS1833S,11
MARS18DIM,MARS18360N,25
MARS18DIM,MARS1837N,13
MARS18DIM,MARS1837S,13
MARS18DIM,MARS1839N,26
MARS18DIM,MARS1839S,24
MARS18DIM,MARS1840E,26
MARS18DIM,MARS1840O,26
MARS18DIM,MARS1842E,33
MARS18DIM,MARS1842O,37
MARS18DIM,MARS1843N,20
MARS18DIM,MARS1843S,20
MARS18DIM,MARS1845N,18
MARS18DIM,MARS1845S,18
MARS18DIM,MARS1846N,30
MARS18DIM,MARS1846S,29
MARS18DIM,MARS1848E,20
MARS18DIM,MARS1848O,19
MARS18DIM,MARS1850E,25
MARS18DIM,MARS1850O,25
MARS18DIM,MARS1852E,19
MARS18DIM,MARS1852O,18
MARS18DIM,MARS1855N,17
MARS18DIM,MARS1855S,18
MARS18DIM,MARS1856E,27
MARS18DIM,MARS1856O,27
MARS18DIM,MARS1858E,18
MARS18DIM,MARS1858O,17
MARS18DIM,MARS1860E,17
MARS18DIM,MARS1860O,19
MARS18DIM,MARS1861N,19
MARS18DIM,MARS1861S,18
MARS18DIM,MARS1863N,19
MARS18DIM,MARS1863S,17
MARS18DIM,MARS1865N,19
MARS18DIM,MARS1865S,17
MARS18DIM,MARS1866E,27
MARS18DIM,MARS1866O,26
MARS18DIM,MARS1870E,26
MARS18DIM,MARS1870O,28
MARS18DIM,MARS1873N,19
MARS18DIM,MARS1873S,21
MARS18DIM,MARS1874E,17
MARS18DIM,MARS1874O,18
MARS18DIM,MARS1876E,31
MARS18DIM,MARS1876O,29
MARS18DIM,MARS18903N,17
MARS18DIM,MARS18903S,15
MARS18SAM,MARS1812E,17
MARS18SAM,MARS1812O,17
MARS18SAM,MARS18144E,28
MARS18SAM,MARS18144O,28
MARS18SAM,MARS18151N,29
MARS18SAM,MARS18151S,27
MARS18SAM,MARS1817N,24
MARS18SAM,MARS1817S,21
MARS18SAM,MARS1820E,18
MARS18SAM,MARS1820O,18
MARS18SAM,MARS18222E,6
MARS18SAM,MARS18222O,6
MARS18SAM,MARS1822E,17
MARS18SAM,MARS1822O,16
MARS18SAM,MARS1824E,30
MARS18SAM,MARS1824O,30
MARS18SAM,MARS1826E,39
MARS18SAM,MARS1826O,40
MARS18SAM,MARS1827N,21
MARS18SAM,MARS1827S,20
MARS18SAM,MARS182E,3
MARS18SAM,MARS182O,2
MARS18SAM,MARS1831N,19
MARS18SAM,MARS1831S,21
MARS18SAM,MARS1833N,12
MARS18SAM,MARS1833S,11
MARS18SAM,MARS18360N,36
MARS18SAM,MARS1837N,13
MARS18SAM,MARS1837S,13
MARS18SAM,MARS1839N,26
MARS18SAM,MARS1839S,24
MARS18SAM,MARS1840E,27
MARS18SAM,MARS1840O,27
MARS18SAM,MARS1842E,40
MARS18SAM,MARS1842O,39
MARS18SAM,MARS1843N,20
MARS18SAM,MARS1843S,22
MARS18SAM,MARS1845N,18
MARS18SAM,MARS1845S,18
MARS18SAM,MARS1846N,30
MARS18SAM,MARS1846S,30
MARS18SAM,MARS1848E,22
MARS18SAM,MARS1848O,23
MARS18SAM,MARS1850E,25
MARS18SAM,MARS1850O,26
MARS18SAM,MARS1852E,21
MARS18SAM,MARS1852O,19
MARS18SAM,MARS1855N,18
MARS18SAM,MARS1855S,18
MARS18SAM,MARS1856E,27
MARS18SAM,MARS1856O,28
MARS18SAM,MARS1858E,19
MARS18SAM,MARS1858O,19
MARS18SAM,MARS1860E,19
MARS18SAM,MARS1860O,20
MARS18SAM,MARS1861N,20
MARS18SAM,MARS1861S,19
MARS18SAM,MARS1863N,21
MARS18SAM,MARS1863S,21
MARS18SAM,MARS1865N,21
MARS18SAM,MARS1865S,18
MARS18SAM,MARS1866E,27
MARS18SAM,MARS1866O,26
MARS18SAM,MARS1870E,26
MARS18SAM,MARS1870O,28
MARS18SAM,MARS1873N,22
MARS18SAM,MARS1873S,23
MARS18SAM,MARS1874E,17
MARS18SAM,MARS1874O,18
MARS18SAM,MARS1876E,31
MARS18SAM,MARS1876O,32
MARS18SAM,MARS18903N,18
MARS18SAM,MARS18903S,17
MARS18SEM,MARS1812E,22
MARS18SEM,MARS1812O,22
MARS18SEM,MARS18144E,40
MARS18SEM,MARS18144O,38
MARS18SEM,MARS18151N,54
MARS18SEM,MARS18151S,53
MARS18SEM,MARS1817N,40
MARS18SEM,MARS1817S,35
MARS18SEM,MARS1820E,21
MARS18SEM,MARS1820O,20
MARS18SEM,MARS18222E,13
MARS18SEM,MARS18222O,15
MARS18SEM,MARS1822E,20
MARS18SEM,MARS1822O,21
MARS18SEM,MARS1824E,36
MARS18SEM,MARS1824O,41
MARS18SEM,MARS18252E,9
MARS18SEM,MARS18252O,11
MARS18SEM,MARS1826E,58
MARS18SEM,MARS1826O,68
MARS18SEM,MARS1827N,29
MARS18SEM,MARS1827S,27
MARS18SEM,MARS182E,3
MARS18SEM,MARS182O,7
MARS18SEM,MARS1831N,26
MARS18SEM,MARS1831S,30
MARS18SEM,MARS1833N,27
MARS18SEM,MARS1833S,25
MARS18SEM,MARS1836E,11
MARS18SEM,MARS1836O,10
MARS18SEM,MARS1837N,32
MARS18SEM,MARS1837S,25
MARS18SEM,MARS1839N,28
MARS18SEM,MARS1839S,32
MARS18SEM,MARS18402E,8
MARS18SEM,MARS18402O,4
MARS18SEM,MARS18404E,4
MARS18SEM,MARS1840E,41
MARS18SEM,MARS1840O,41
MARS18SEM,MARS1841N,5
MARS18SEM,MARS1841S,4
MARS18SEM,MARS1842E,69
MARS18SEM,MARS1842O,66
MARS18SEM,MARS1843N,24
MARS18SEM,MARS1843S,26
MARS18SEM,MARS1845N,29
MARS18SEM,MARS1845S,29
MARS18SEM,MARS1846N,31
MARS18SEM,MARS1846S,35
MARS18SEM,MARS1848E,33
MARS18SEM,MARS1848O,29
MARS18SEM,MARS1850E,32
MARS18SEM,MARS1850O,34
MARS18SEM,MARS1852E,21
MARS18SEM,MARS1852O,19
MARS18SEM,MARS1855N,25
MARS18SEM,MARS1855S,29
MARS18SEM,MARS1856E,37
MARS18SEM,MARS1856O,29
MARS18SEM,MARS1858E,33
MARS18SEM,MARS1858O,30
MARS18SEM,MARS1860E,23
MARS18SEM,MARS1860O,22
MARS18SEM,MARS1861N,27
MARS18SEM,MARS1861S,28
MARS18SEM,MARS1863N,30
MARS18SEM,MARS1863S,29
MARS18SEM,MARS1865N,37
MARS18SEM,MARS1865S,44
MARS18SEM,MARS1866E,27
MARS18SEM,MARS1866O,24
MARS18SEM,MARS1870E,36
MARS18SEM,MARS1870O,33
MARS18SEM,MARS1873N,41
MARS18SEM,MARS1873S,40
MARS18SEM,MARS1874E,21
MARS18SEM,MARS1874O,21
MARS18SEM,MARS1876E,39
MARS18SEM,MARS1876O,38
MARS18SEM,MARS18901N,9
MARS18SEM,MARS18901S,6
MARS18SEM,MARS18902N,20
MARS18SEM,MARS18902S,22
MARS18SEM,MARS18903N,23
MARS18SEM,MARS18903S,28
MARS18SEM,MARS18925N,8
MARS18SEM,MARS18925S,9
AOUT18DIM,AOUT1812E,16
AOUT18DIM,AOUT1812O,16
AOUT18DIM,AOUT18144E,27
AOUT18DIM,AOUT18144O,27
AOUT18DIM,AOUT18151N,28
AOUT18DIM,AOUT18151S,27
AOUT18DIM,AOUT1817N,23
AOUT18DIM,AOUT1817S,21
AOUT18DIM,AOUT1820E,17
AOUT18DIM,AOUT1820O,16
AOUT18DIM,AOUT18222E,7
AOUT18DIM,AOUT18222O,6
AOUT18DIM,AOUT1822E,15
AOUT18DIM,AOUT1822O,14
AOUT18DIM,AOUT1824E,28
AOUT18DIM,AOUT1824O,28
AOUT18DIM,AOUT1826E,35
AOUT18DIM,AOUT1826O,39
AOUT18DIM,AOUT1827N,18
AOUT18DIM,AOUT1827S,18
AOUT18DIM,AOUT1831N,18
AOUT18DIM,AOUT1831S,20
AOUT18DIM,AOUT1833N,12
AOUT18DIM,AOUT1833S,11
AOUT18DIM,AOUT18360N,25
AOUT18DIM,AOUT1837N,13
AOUT18DIM,AOUT1837S,13
AOUT18DIM,AOUT1839N,26
AOUT18DIM,AOUT1839S,24
AOUT18DIM,AOUT1840E,26
AOUT18DIM,AOUT1840O,26
AOUT18DIM,AOUT1842E,33
AOUT18DIM,AOUT1842O,37
AOUT18DIM,AOUT1843N,20
AOUT18DIM,AOUT1843S,20
AOUT18DIM,AOUT1845N,18
AOUT18DIM,AOUT1845S,18
AOUT18DIM,AOUT1846N,30
AOUT18DIM,AOUT1846S,29
AOUT18DIM,AOUT1848E,20
AOUT18DIM,AOUT1848O,19
AOUT18DIM,AOUT1850E,25
AOUT18DIM,AOUT1850O,25
AOUT18DIM,AOUT1852E,19
AOUT18DIM,AOUT1852O,18
AOUT18DIM,AOUT1855N,17
AOUT18DIM,AOUT1855S,18
AOUT18DIM,AOUT1856E,27
AOUT18DIM,AOUT1856O,27
AOUT18DIM,AOUT1858E,18
AOUT18DIM,AOUT1858O,17
AOUT18DIM,AOUT1860E,17
AOUT18DIM,AOUT1860O,19
AOUT18DIM,AOUT1861N,19
AOUT18DIM,AOUT1861S,18
AOUT18DIM,AOUT1863N,19
AOUT18DIM,AOUT1863S,17
AOUT18DIM,AOUT1865N,19
AOUT18DIM,AOUT1865S,17
AOUT18DIM,AOUT1866E,27
AOUT18DIM,AOUT1866O,26
AOUT18DIM,AOUT1870E,26
AOUT18DIM,AOUT1870O,28
AOUT18DIM,AOUT1873N,19
AOUT18DIM,AOUT1873S,21
AOUT18DIM,AOUT1874E,17
AOUT18DIM,AOUT1874O,18
AOUT18DIM,AOUT1876E,31
AOUT18DIM,AOUT1876O,29
AOUT18DIM,AOUT18903N,17
AOUT18DIM,AOUT18903S,15
AOUT18SAM,AOUT1812E,17
AOUT18SAM,AOUT1812O,17
AOUT18SAM,AOUT18144E,28
AOUT18SAM,AOUT18144O,28
AOUT18SAM,AOUT18151N,29
AOUT18SAM,AOUT18151S,27
AOUT18SAM,AOUT1817N,24
AOUT18SAM,AOUT1817S,21
AOUT18SAM,AOUT1820E,18
AOUT18SAM,AOUT1820O,18
AOUT18SAM,AOUT18222E,8
AOUT18SAM,AOUT18222O,7
AOUT18SAM,AOUT1822E,17
AOUT18SAM,AOUT1822O,16
AOUT18SAM,AOUT1824E,30
AOUT18SAM,AOUT1824O,30
AOUT18SAM,AOUT1826E,39
AOUT18SAM,AOUT1826O,40
AOUT18SAM,AOUT1827N,21
AOUT18SAM,AOUT1827S,20
AOUT18SAM,AOUT182E,3
AOUT18SAM,AOUT182O,2
AOUT18SAM,AOUT1831N,19
AOUT18SAM,AOUT1831S,21
AOUT18SAM,AOUT1833N,12
AOUT18SAM,AOUT1833S,11
AOUT18SAM,AOUT18360N,36
AOUT18SAM,AOUT1837N,13
AOUT18SAM,AOUT1837S,13
AOUT18SAM,AOUT1839N,26
AOUT18SAM,AOUT1839S,24
AOUT18SAM,AOUT1840E,27
AOUT18SAM,AOUT1840O,27
AOUT18SAM,AOUT1842E,40
AOUT18SAM,AOUT1842O,39
AOUT18SAM,AOUT1843N,20
AOUT18SAM,AOUT1843S,22
AOUT18SAM,AOUT1845N,18
AOUT18SAM,AOUT1845S,18
AOUT18SAM,AOUT1846N,30
AOUT18SAM,AOUT1846S,30
AOUT18SAM,AOUT1848E,22
AOUT18SAM,AOUT1848O,23
AOUT18SAM,AOUT1850E,25
AOUT18SAM,AOUT1850O,26
AOUT18SAM,AOUT1852E,21
AOUT18SAM,AOUT1852O,19
AOUT18SAM,AOUT1855N,18
AOUT18SAM,AOUT1855S,18
AOUT18SAM,AOUT1856E,27
AOUT18SAM,AOUT1856O,28
AOUT18SAM,AOUT1858E,19
AOUT18SAM,AOUT1858O,19
AOUT18SAM,AOUT1860E,19
AOUT18SAM,AOUT1860O,20
AOUT18SAM,AOUT1861N,20
AOUT18SAM,AOUT1861S,19
AOUT18SAM,AOUT1863N,21
AOUT18SAM,AOUT1863S,21
AOUT18SAM,AOUT1865N,21
AOUT18SAM,AOUT1865S,18
AOUT18SAM,AOUT1866E,27
AOUT18SAM,AOUT1866O,26
AOUT18SAM,AOUT1870E,26
AOUT18SAM,AOUT1870O,28
AOUT18SAM,AOUT1873N,22
AOUT18SAM,AOUT1873S,23
AOUT18SAM,AOUT1874E,17
AOUT18SAM,AOUT1874O,18
AOUT18SAM,AOUT1876E,31
AOUT18SAM,AOUT1876O,32
AOUT18SAM,AOUT18903N,18
AOUT18SAM,AOUT18903S,17
AOUT18SEM,AOUT1812E,22
AOUT18SEM,AOUT1812O,22
AOUT18SEM,AOUT18144E,40
AOUT18SEM,AOUT18144O,37
AOUT18SEM,AOUT18151N,54
AOUT18SEM,AOUT18151S,53
AOUT18SEM,AOUT1817N,40
AOUT18SEM,AOUT1817S,35
AOUT18SEM,AOUT1820E,21
AOUT18SEM,AOUT1820O,20
AOUT18SEM,AOUT18222E,14
AOUT18SEM,AOUT18222O,17
AOUT18SEM,AOUT1822E,20
AOUT18SEM,AOUT1822O,21
AOUT18SEM,AOUT1824E,36
AOUT18SEM,AOUT1824O,41
AOUT18SEM,AOUT18252E,9
AOUT18SEM,AOUT18252O,11
AOUT18SEM,AOUT1826E,78
AOUT18SEM,AOUT1826O,84
AOUT18SEM,AOUT1827N,29
AOUT18SEM,AOUT1827S,27
AOUT18SEM,AOUT182E,4
AOUT18SEM,AOUT182O,7
AOUT18SEM,AOUT1831N,28
AOUT18SEM,AOUT1831S,30
AOUT18SEM,AOUT1833N,27
AOUT18SEM,AOUT1833S,25
AOUT18SEM,AOUT1836E,11
AOUT18SEM,AOUT1836O,11
AOUT18SEM,AOUT1837N,32
AOUT18SEM,AOUT1837S,26
AOUT18SEM,AOUT1839N,28
AOUT18SEM,AOUT1839S,32
AOUT18SEM,AOUT18402E,8
AOUT18SEM,AOUT18402O,7
AOUT18SEM,AOUT18404E,4
AOUT18SEM,AOUT1840E,46
AOUT18SEM,AOUT1840O,46
AOUT18SEM,AOUT1841N,5
AOUT18SEM,AOUT1841S,4
AOUT18SEM,AOUT1842E,69
AOUT18SEM,AOUT1842O,66
AOUT18SEM,AOUT1843N,24
AOUT18SEM,AOUT1843S,26
AOUT18SEM,AOUT1845N,29
AOUT18SEM,AOUT1845S,30
AOUT18SEM,AOUT1846N,31
AOUT18SEM,AOUT1846S,37
AOUT18SEM,AOUT1848E,33
AOUT18SEM,AOUT1848O,29
AOUT18SEM,AOUT1850E,33
AOUT18SEM,AOUT1850O,34
AOUT18SEM,AOUT1852E,21
AOUT18SEM,AOUT1852O,19
AOUT18SEM,AOUT1855N,25
AOUT18SEM,AOUT1855S,29
AOUT18SEM,AOUT1856E,37
AOUT18SEM,AOUT1856O,30
AOUT18SEM,AOUT1858E,33
AOUT18SEM,AOUT1858O,30
AOUT18SEM,AOUT1860E,23
AOUT18SEM,AOUT1860O,22
AOUT18SEM,AOUT1861N,27
AOUT18SEM,AOUT1861S,28
AOUT18SEM,AOUT1863N,30
AOUT18SEM,AOUT1863S,29
AOUT18SEM,AOUT1865N,45
AOUT18SEM,AOUT1865S,50
AOUT18SEM,AOUT1866E,27
AOUT18SEM,AOUT1866O,24
AOUT18SEM,AOUT1870E,36
AOUT18SEM,AOUT1870O,34
AOUT18SEM,AOUT1873N,41
AOUT18SEM,AOUT1873S,40
AOUT18SEM,AOUT1874E,21
AOUT18SEM,AOUT1874O,21
AOUT18SEM,AOUT1876E,40
AOUT18SEM,AOUT1876O,42
AOUT18SEM,AOUT18901N,9
AOUT18SEM,AOUT18901S,6
AOUT18SEM,AOUT18902N,20
AOUT18SEM,AOUT18902S,22
AOUT18SEM,AOUT18903N,23
AOUT18SEM,AOUT18903S,28
AOUT18SEM,AOUT18925N,8
AOUT18SEM,AOUT18925S,9
AOUT18SEM,AOUT18942E,3
AOUT18SEM,AOUT18942O,3
JUIN18DIM,JUIN1812E,16
JUIN18DIM,JUIN1812O,16
JUIN18DIM,JUIN18144E,27
JUIN18DIM,JUIN18144O,27
JUIN18DIM,JUIN18151N,28
JUIN18DIM,JUIN18151S,27
JUIN18DIM,JUIN1817N,23
JUIN18DIM,JUIN1817S,21
JUIN18DIM,JUIN1820E,17
JUIN18DIM,JUIN1820O,16
JUIN18DIM,JUIN18222E,4
JUIN18DIM,JUIN18222O,4
JUIN18DIM,JUIN1822E,15
JUIN18DIM,JUIN1822O,14
JUIN18DIM,JUIN1824E,28
JUIN18DIM,JUIN1824O,28
JUIN18DIM,JUIN1826E,35
JUIN18DIM,JUIN1826O,39
JUIN18DIM,JUIN1827N,18
JUIN18DIM,JUIN1827S,18
JUIN18DIM,JUIN1831N,18
JUIN18DIM,JUIN1831S,20
JUIN18DIM,JUIN1833N,12
JUIN18DIM,JUIN1833S,11
JUIN18DIM,JUIN18360N,25
JUIN18DIM,JUIN1837N,13
JUIN18DIM,JUIN1837S,13
JUIN18DIM,JUIN1839N,26
JUIN18DIM,JUIN1839S,24
JUIN18DIM,JUIN1840E,26
JUIN18DIM,JUIN1840O,26
JUIN18DIM,JUIN1842E,33
JUIN18DIM,JUIN1842O,37
JUIN18DIM,JUIN1843N,20
JUIN18DIM,JUIN1843S,20
JUIN18DIM,JUIN1845N,18
JUIN18DIM,JUIN1845S,18
JUIN18DIM,JUIN1846N,30
JUIN18DIM,JUIN1846S,29
JUIN18DIM,JUIN1848E,20
JUIN18DIM,JUIN1848O,19
JUIN18DIM,JUIN1850E,25
JUIN18DIM,JUIN1850O,25
JUIN18DIM,JUIN1852E,19
JUIN18DIM,JUIN1852O,18
JUIN18DIM,JUIN1855N,17
JUIN18DIM,JUIN1855S,18
JUIN18DIM,JUIN1856E,27
JUIN18DIM,JUIN1856O,27
JUIN18DIM,JUIN1858E,18
JUIN18DIM,JUIN1858O,17
JUIN18DIM,JUIN1860E,17
JUIN18DIM,JUIN1860O,19
JUIN18DIM,JUIN1861N,19
JUIN18DIM,JUIN1861S,18
JUIN18DIM,JUIN1863N,19
JUIN18DIM,JUIN1863S,17
JUIN18DIM,JUIN1865N,19
JUIN18DIM,JUIN1865S,17
JUIN18DIM,JUIN1866E,27
JUIN18DIM,JUIN1866O,26
JUIN18DIM,JUIN1870E,26
JUIN18DIM,JUIN1870O,28
JUIN18DIM,JUIN1873N,19
JUIN18DIM,JUIN1873S,21
JUIN18DIM,JUIN1874E,17
JUIN18DIM,JUIN1874O,18
JUIN18DIM,JUIN1876E,31
JUIN18DIM,JUIN1876O,29
JUIN18DIM,JUIN18903N,17
JUIN18DIM,JUIN18903S,15
JUIN18SAM,JUIN1812E,17
JUIN18SAM,JUIN1812O,17
JUIN18SAM,JUIN18144E,28
JUIN18SAM,JUIN18144O,28
JUIN18SAM,JUIN18151N,29
JUIN18SAM,JUIN18151S,27
JUIN18SAM,JUIN1817N,24
JUIN18SAM,JUIN1817S,21
JUIN18SAM,JUIN1820E,18
JUIN18SAM,JUIN1820O,18
JUIN18SAM,JUIN18222E,6
JUIN18SAM,JUIN18222O,6
JUIN18SAM,JUIN1822E,17
JUIN18SAM,JUIN1822O,16
JUIN18SAM,JUIN1824E,30
JUIN18SAM,JUIN1824O,30
JUIN18SAM,JUIN1826E,39
JUIN18SAM,JUIN1826O,40
JUIN18SAM,JUIN1827N,21
JUIN18SAM,JUIN1827S,20
JUIN18SAM,JUIN182E,3
JUIN18SAM,JUIN182O,2
JUIN18SAM,JUIN1831N,19
JUIN18SAM,JUIN1831S,21
JUIN18SAM,JUIN1833N,12
JUIN18SAM,JUIN1833S,11
JUIN18SAM,JUIN18360N,36
JUIN18SAM,JUIN1837N,13
JUIN18SAM,JUIN1837S,13
JUIN18SAM,JUIN1839N,26
JUIN18SAM,JUIN1839S,24
JUIN18SAM,JUIN1840E,27
JUIN18SAM,JUIN1840O,27
JUIN18SAM,JUIN1842E,40
JUIN18SAM,JUIN1842O,39
JUIN18SAM,JUIN1843N,20
JUIN18SAM,JUIN1843S,22
JUIN18SAM,JUIN1845N,18
JUIN18SAM,JUIN1845S,18
JUIN18SAM,JUIN1846N,30
JUIN18SAM,JUIN1846S,30
JUIN18SAM,JUIN1848E,22
JUIN18SAM,JUIN1848O,23
JUIN18SAM,JUIN1850E,25
JUIN18SAM,JUIN1850O,26
JUIN18SAM,JUIN1852E,21
JUIN18SAM,JUIN1852O,19
JUIN18SAM,JUIN1855N,18
JUIN18SAM,JUIN1855S,18
JUIN18SAM,JUIN1856E,27
JUIN18SAM,JUIN1856O,28
JUIN18SAM,JUIN1858E,19
JUIN18SAM,JUIN1858O,19
JUIN18SAM,JUIN1860E,19
JUIN18SAM,JUIN1860O,20
JUIN18SAM,JUIN1861N,20
JUIN18SAM,JUIN1861S,19
JUIN18SAM,JUIN1863N,21
JUIN18SAM,JUIN1863S,21
JUIN18SAM,JUIN1865N,21
JUIN18SAM,JUIN1865S,18
JUIN18SAM,JUIN1866E,27
JUIN18SAM,JUIN1866O,26
JUIN18SAM,JUIN1870E,26
JUIN18SAM,JUIN1870O,28
JUIN18SAM,JUIN1873N,22
JUIN18SAM,JUIN1873S,23
JUIN18SAM,JUIN1874E,17
JUIN18SAM,JUIN1874O,18
JUIN18SAM,JUIN1876E,31
